armor,weapon,name,pose,primary_overlap_pixels,primary_gap_pixels,support_overlap_pixels,support_gap_pixels,anatomy_status,acceptance
41,57,Автомат HK416,heavy,4536,0.0,0,24.04,NOT_REVIEWED,NOT_APPROVED
41,69,Автомат CZ Bren 2,heavy,4222,0.0,0,20.59,NOT_REVIEWED,NOT_APPROVED
41,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,104.24,NOT_REVIEWED,NOT_APPROVED
41,16,Карабин «Вепрь»,heavy,5720,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
41,18,Автомат АС «Вал»,heavy,4486,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
41,63,Автомат АК-308,heavy,4222,0.0,0,12.21,NOT_REVIEWED,NOT_APPROVED
41,51,Автомат ЛР-308,heavy,3905,0.0,0,20.88,NOT_REVIEWED,NOT_APPROVED
41,75,Автомат SCAR-H,heavy,4323,0.0,0,34.53,NOT_REVIEWED,NOT_APPROVED
41,42,Винтовка SR-25,heavy,4012,0.0,0,15.0,NOT_REVIEWED,NOT_APPROVED
41,23,Винтовка Т-5000,heavy,3088,0.0,0,6.71,NOT_REVIEWED,NOT_APPROVED
41,28,Винтовка СВ-98,heavy,4517,0.0,0,13.0,NOT_REVIEWED,NOT_APPROVED
41,40,Винтовка ВСК-94,heavy,4284,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
41,48,Винтовка Barrett M98B,heavy,2907,0.0,0,6.0,NOT_REVIEWED,NOT_APPROVED
41,64,Винтовка ORSIS T-5000 Elite,heavy,4011,0.0,0,6.0,NOT_REVIEWED,NOT_APPROVED
41,54,Винтовка McMillan TAC-50,heavy,4482,0.0,0,16.0,NOT_REVIEWED,NOT_APPROVED
41,72,Винтовка Desert Tech HTI,heavy,4150,0.0,0,8.54,NOT_REVIEWED,NOT_APPROVED
41,73,Прототип X-17,heavy,2989,0.0,0,40.8,NOT_REVIEWED,NOT_APPROVED
41,8,ПП «Кедр»,heavy,8579,0.0,0,49.66,NOT_REVIEWED,NOT_APPROVED
41,20,Дробовик Сайга-410,heavy,5118,0.0,0,6.0,NOT_REVIEWED,NOT_APPROVED
41,32,Дробовик Сайга-12К,heavy,3522,0.0,0,29.73,NOT_REVIEWED,NOT_APPROVED
41,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,62.13,NOT_REVIEWED,NOT_APPROVED
41,119,Дробовик Fabarm STF/12,heavy,4786,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
41,56,Дробовик AA-12,heavy,6157,0.0,0,16.28,NOT_REVIEWED,NOT_APPROVED
41,74,Дробовик USAS-12,heavy,3813,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
41,124,Дробовик Ithaca Mag-10,heavy,3674,0.0,0,6.0,NOT_REVIEWED,NOT_APPROVED
41,125,Дробовик Remington SP-10,heavy,4839,0.0,0,10.0,NOT_REVIEWED,NOT_APPROVED
42,12,Автомат АК-74,heavy,6166,0.0,0,46.62,NOT_REVIEWED,NOT_APPROVED
42,37,Автомат АК-107,heavy,4110,0.0,0,69.0,NOT_REVIEWED,NOT_APPROVED
42,21,Автомат АК-12,heavy,5161,0.0,0,43.0,NOT_REVIEWED,NOT_APPROVED
42,26,Автомат АН-94 «Абакан»,heavy,4287,0.0,0,59.03,NOT_REVIEWED,NOT_APPROVED
42,17,Пулемёт РПК-74,heavy,3796,0.0,0,54.08,NOT_REVIEWED,NOT_APPROVED
42,38,Автомат ADAR 2-15,heavy,5510,0.0,0,60.13,NOT_REVIEWED,NOT_APPROVED
42,45,Автомат АК-19,heavy,4424,0.0,0,60.88,NOT_REVIEWED,NOT_APPROVED
42,69,Автомат CZ Bren 2,heavy,4222,0.0,0,18.03,NOT_REVIEWED,NOT_APPROVED
42,43,Автомат ОЦ-14 «Гроза»,heavy,4705,0.0,0,95.75,NOT_REVIEWED,NOT_APPROVED
42,16,Карабин «Вепрь»,heavy,5787,0.0,0,58.87,NOT_REVIEWED,NOT_APPROVED
42,15,Автомат АК-103,heavy,4777,0.0,0,49.0,NOT_REVIEWED,NOT_APPROVED
42,25,Пулемёт РПД,heavy,3476,0.0,0,48.05,NOT_REVIEWED,NOT_APPROVED
42,18,Автомат АС «Вал»,heavy,4540,0.0,0,62.0,NOT_REVIEWED,NOT_APPROVED
42,10,Карабин Сайга-12,heavy,6409,0.0,0,30.08,NOT_REVIEWED,NOT_APPROVED
42,63,Автомат АК-308,heavy,4222,0.0,0,58.0,NOT_REVIEWED,NOT_APPROVED
42,51,Автомат ЛР-308,heavy,3905,0.0,0,80.0,NOT_REVIEWED,NOT_APPROVED
42,75,Автомат SCAR-H,heavy,4269,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
42,59,Пулемёт M240,heavy,3572,0.0,0,9.49,NOT_REVIEWED,NOT_APPROVED
42,22,Пулемёт ПКМ,heavy,2309,0.0,0,48.37,NOT_REVIEWED,NOT_APPROVED
42,29,Пулемёт «Печенег»,heavy,3642,0.0,0,56.3,NOT_REVIEWED,NOT_APPROVED
42,47,Автомат АК-АН «Абакан-100»,heavy,3555,0.0,0,41.0,NOT_REVIEWED,NOT_APPROVED
42,14,Винтовка СКС,heavy,5950,0.0,0,27.86,NOT_REVIEWED,NOT_APPROVED
42,46,Винтовка SSG 08,heavy,3376,0.0,0,39.01,NOT_REVIEWED,NOT_APPROVED
42,42,Винтовка SR-25,heavy,4012,0.0,0,73.0,NOT_REVIEWED,NOT_APPROVED
42,13,Винтовка СВД,heavy,5419,0.0,0,31.4,NOT_REVIEWED,NOT_APPROVED
42,24,Винтовка СВДС,heavy,3811,0.0,0,46.84,NOT_REVIEWED,NOT_APPROVED
42,23,Винтовка Т-5000,heavy,3088,0.0,0,50.99,NOT_REVIEWED,NOT_APPROVED
42,28,Винтовка СВ-98,heavy,4604,0.0,0,46.0,NOT_REVIEWED,NOT_APPROVED
42,30,Винтовка ВСС «Винторез»,heavy,4802,0.0,0,52.0,NOT_REVIEWED,NOT_APPROVED
42,40,Винтовка ВСК-94,heavy,4284,0.0,0,72.84,NOT_REVIEWED,NOT_APPROVED
42,31,Винтовка СВ-338,heavy,3721,0.0,0,30.0,NOT_REVIEWED,NOT_APPROVED
42,27,Винтовка ОРСИС T-5000M,heavy,3940,0.0,0,40.02,NOT_REVIEWED,NOT_APPROVED
42,48,Винтовка Barrett M98B,heavy,2907,0.0,0,10.44,NOT_REVIEWED,NOT_APPROVED
42,64,Винтовка ORSIS T-5000 Elite,heavy,4011,0.0,0,19.0,NOT_REVIEWED,NOT_APPROVED
42,33,Винтовка «Выхлоп»,heavy,3501,0.0,0,50.0,NOT_REVIEWED,NOT_APPROVED
42,54,Винтовка McMillan TAC-50,heavy,4482,0.0,0,27.0,NOT_REVIEWED,NOT_APPROVED
42,72,Винтовка Desert Tech HTI,heavy,4243,0.0,0,52.0,NOT_REVIEWED,NOT_APPROVED
42,73,Прототип X-17,heavy,2989,0.0,0,64.0,NOT_REVIEWED,NOT_APPROVED
42,55,Гаусс-пушка,heavy,5896,0.0,0,42.01,NOT_REVIEWED,NOT_APPROVED
42,4,Обрез охотничьего ружья,heavy,7673,0.0,0,36.5,NOT_REVIEWED,NOT_APPROVED
42,8,ПП «Кедр»,heavy,8579,0.0,0,51.16,NOT_REVIEWED,NOT_APPROVED
42,20,Дробовик Сайга-410,heavy,5195,0.0,0,49.5,NOT_REVIEWED,NOT_APPROVED
42,107,Дробовик Stoeger P3000,heavy,6003,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
42,108,Дробовик Remington 870,heavy,5746,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
42,109,Дробовик Winchester Model 1300,heavy,5741,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
42,110,Дробовик Ithaca 37,heavy,5694,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
42,111,Дробовик Browning BPS,heavy,5524,0.0,0,4.12,NOT_REVIEWED,NOT_APPROVED
42,19,Дробовик СПАС-12,heavy,5277,0.0,0,33.06,NOT_REVIEWED,NOT_APPROVED
42,112,Дробовик Winchester SXP Defender,heavy,5113,0.0,0,43.83,NOT_REVIEWED,NOT_APPROVED
42,113,Дробовик Mossberg 590A1,heavy,5682,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
42,114,Дробовик Remington 870 MCS,heavy,4223,0.0,0,51.0,NOT_REVIEWED,NOT_APPROVED
42,32,Дробовик Сайга-12К,heavy,3522,0.0,0,68.0,NOT_REVIEWED,NOT_APPROVED
42,115,Дробовик Benelli Nova,heavy,5626,0.0,0,9.0,NOT_REVIEWED,NOT_APPROVED
42,116,Дробовик TOZ-194,heavy,5332,0.0,0,27.0,NOT_REVIEWED,NOT_APPROVED
42,44,Дробовик «Вепрь-12»,heavy,3955,0.0,0,57.78,NOT_REVIEWED,NOT_APPROVED
42,117,Дробовик Remington 1100,heavy,5591,0.0,0,7.28,NOT_REVIEWED,NOT_APPROVED
42,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,76.92,NOT_REVIEWED,NOT_APPROVED
42,118,Дробовик Beretta 1301 Tactical,heavy,3947,0.0,0,52.0,NOT_REVIEWED,NOT_APPROVED
42,50,Дробовик Benelli M4,heavy,4528,0.0,0,37.0,NOT_REVIEWED,NOT_APPROVED
42,119,Дробовик Fabarm STF/12,heavy,4786,0.0,0,48.26,NOT_REVIEWED,NOT_APPROVED
42,56,Дробовик AA-12,heavy,6157,0.0,0,33.11,NOT_REVIEWED,NOT_APPROVED
42,120,Дробовик Winchester SX4,heavy,5693,0.0,0,15.0,NOT_REVIEWED,NOT_APPROVED
42,121,Дробовик Browning A5,heavy,5760,0.0,0,18.25,NOT_REVIEWED,NOT_APPROVED
42,68,Дробовик Franchi SPAS-15,heavy,4843,0.0,0,35.13,NOT_REVIEWED,NOT_APPROVED
42,122,Дробовик Remington 870 Magnum,heavy,6748,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
42,123,Дробовик Benelli Vinci,heavy,5958,0.0,0,6.0,NOT_REVIEWED,NOT_APPROVED
42,124,Дробовик Ithaca Mag-10,heavy,3618,0.0,0,69.0,NOT_REVIEWED,NOT_APPROVED
42,125,Дробовик Remington SP-10,heavy,4897,0.0,0,64.0,NOT_REVIEWED,NOT_APPROVED
43,51,Автомат ЛР-308,heavy,3905,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
43,42,Винтовка SR-25,heavy,4012,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
44,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
44,25,Пулемёт РПД,heavy,3392,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
44,51,Автомат ЛР-308,heavy,3905,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
44,42,Винтовка SR-25,heavy,4012,0.0,0,10.0,NOT_REVIEWED,NOT_APPROVED
45,38,Автомат ADAR 2-15,heavy,5334,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
45,45,Автомат АК-19,heavy,4349,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
45,51,Автомат ЛР-308,heavy,3793,0.0,0,12.0,NOT_REVIEWED,NOT_APPROVED
45,71,Пулемёт FN MAG,heavy,2978,0.0,0,4.47,NOT_REVIEWED,NOT_APPROVED
45,77,Пулемёт Negev NG7,heavy,3086,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
45,53,Пулемёт «Печенег-СП»,heavy,3841,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
45,46,Винтовка SSG 08,heavy,3420,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
45,42,Винтовка SR-25,heavy,3887,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
45,23,Винтовка Т-5000,heavy,3061,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
45,36,Винтовка СВК,heavy,3061,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
45,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3641,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
45,72,Винтовка Desert Tech HTI,heavy,4074,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
45,62,Дробовик Kel-Tec KSG,heavy,4395,0.0,0,7.21,NOT_REVIEWED,NOT_APPROVED
45,124,Дробовик Ithaca Mag-10,heavy,3540,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
49,38,Автомат ADAR 2-15,heavy,5532,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
49,51,Автомат ЛР-308,heavy,3905,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
49,77,Пулемёт Negev NG7,heavy,3252,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
49,42,Винтовка SR-25,heavy,4012,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
49,49,Винтовка Barrett M82,heavy,2314,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
49,72,Винтовка Desert Tech HTI,heavy,4147,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
49,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
51,62,Дробовик Kel-Tec KSG,heavy,4319,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
53,51,Автомат ЛР-308,heavy,3905,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
54,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,5.83,NOT_REVIEWED,NOT_APPROVED
54,51,Автомат ЛР-308,heavy,3905,0.0,0,15.0,NOT_REVIEWED,NOT_APPROVED
54,42,Винтовка SR-25,heavy,4012,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
54,32,Дробовик Сайга-12К,heavy,3522,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
55,51,Автомат ЛР-308,heavy,3905,0.0,0,5.83,NOT_REVIEWED,NOT_APPROVED
55,42,Винтовка SR-25,heavy,4012,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
56,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
57,42,Винтовка SR-25,heavy,4012,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
57,72,Винтовка Desert Tech HTI,heavy,4150,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
57,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
58,28,Винтовка СВ-98,heavy,4377,0.0,0,1.41,NOT_REVIEWED,NOT_APPROVED
58,27,Винтовка ОРСИС T-5000M,heavy,3909,0.0,0,4.12,NOT_REVIEWED,NOT_APPROVED
58,70,Винтовка Sako TRG-42,heavy,3927,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
58,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3702,0.0,0,8.25,NOT_REVIEWED,NOT_APPROVED
58,33,Винтовка «Выхлоп»,heavy,3427,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
58,35,Винтовка ОСВ-96,heavy,3010,0.0,0,1.41,NOT_REVIEWED,NOT_APPROVED
58,112,Дробовик Winchester SXP Defender,heavy,5039,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
58,114,Дробовик Remington 870 MCS,heavy,4172,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
58,62,Дробовик Kel-Tec KSG,heavy,4467,0.0,0,25.0,NOT_REVIEWED,NOT_APPROVED
58,118,Дробовик Beretta 1301 Tactical,heavy,3906,0.0,0,12.0,NOT_REVIEWED,NOT_APPROVED
58,50,Дробовик Benelli M4,heavy,4406,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
58,119,Дробовик Fabarm STF/12,heavy,4679,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
59,21,Автомат АК-12,heavy,5161,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
59,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,8.06,NOT_REVIEWED,NOT_APPROVED
59,25,Пулемёт РПД,heavy,3392,0.0,0,6.71,NOT_REVIEWED,NOT_APPROVED
59,51,Автомат ЛР-308,heavy,3905,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
59,42,Винтовка SR-25,heavy,4012,0.0,0,6.08,NOT_REVIEWED,NOT_APPROVED
59,32,Дробовик Сайга-12К,heavy,3522,0.0,0,5.1,NOT_REVIEWED,NOT_APPROVED
60,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,18.87,NOT_REVIEWED,NOT_APPROVED
60,51,Автомат ЛР-308,heavy,3905,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
60,75,Автомат SCAR-H,heavy,4323,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
60,8,ПП «Кедр»,heavy,8579,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
61,51,Автомат ЛР-308,heavy,3905,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
62,46,Винтовка SSG 08,heavy,3455,0.0,0,1.41,NOT_REVIEWED,NOT_APPROVED
62,70,Винтовка Sako TRG-42,heavy,3955,0.0,0,11.31,NOT_REVIEWED,NOT_APPROVED
62,66,Винтовка Zastava M93 Black Arrow,heavy,4301,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
62,19,Дробовик СПАС-12,heavy,5259,0.0,0,2.83,NOT_REVIEWED,NOT_APPROVED
62,112,Дробовик Winchester SXP Defender,heavy,5097,0.0,0,21.19,NOT_REVIEWED,NOT_APPROVED
62,114,Дробовик Remington 870 MCS,heavy,4221,0.0,0,17.0,NOT_REVIEWED,NOT_APPROVED
62,62,Дробовик Kel-Tec KSG,heavy,4538,0.0,0,36.0,NOT_REVIEWED,NOT_APPROVED
62,118,Дробовик Beretta 1301 Tactical,heavy,3977,0.0,0,24.0,NOT_REVIEWED,NOT_APPROVED
62,50,Дробовик Benelli M4,heavy,4496,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
62,119,Дробовик Fabarm STF/12,heavy,4756,0.0,0,18.0,NOT_REVIEWED,NOT_APPROVED
63,17,Пулемёт РПК-74,heavy,3757,0.0,0,16.0,NOT_REVIEWED,NOT_APPROVED
63,38,Автомат ADAR 2-15,heavy,5407,0.0,0,18.68,NOT_REVIEWED,NOT_APPROVED
63,45,Автомат АК-19,heavy,4380,0.0,0,3.61,NOT_REVIEWED,NOT_APPROVED
63,67,Пулемёт Minimi Mk3,heavy,3233,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
63,43,Автомат ОЦ-14 «Гроза»,heavy,4714,0.0,0,34.83,NOT_REVIEWED,NOT_APPROVED
63,16,Карабин «Вепрь»,heavy,5527,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
63,18,Автомат АС «Вал»,heavy,4392,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
63,51,Автомат ЛР-308,heavy,3849,0.0,0,28.0,NOT_REVIEWED,NOT_APPROVED
63,61,Пулемёт M60E6,heavy,3674,0.0,0,10.0,NOT_REVIEWED,NOT_APPROVED
63,59,Пулемёт M240,heavy,3569,0.0,0,19.0,NOT_REVIEWED,NOT_APPROVED
63,71,Пулемёт FN MAG,heavy,3029,0.0,0,23.0,NOT_REVIEWED,NOT_APPROVED
63,77,Пулемёт Negev NG7,heavy,3154,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
63,53,Пулемёт «Печенег-СП»,heavy,3860,0.0,0,20.88,NOT_REVIEWED,NOT_APPROVED
63,65,Пулемёт «Утёс-М»,heavy,4083,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
63,46,Винтовка SSG 08,heavy,3435,0.0,0,22.0,NOT_REVIEWED,NOT_APPROVED
63,42,Винтовка SR-25,heavy,3948,0.0,0,31.0,NOT_REVIEWED,NOT_APPROVED
63,24,Винтовка СВДС,heavy,3773,0.0,0,9.0,NOT_REVIEWED,NOT_APPROVED
63,23,Винтовка Т-5000,heavy,3073,0.0,0,23.0,NOT_REVIEWED,NOT_APPROVED
63,36,Винтовка СВК,heavy,3076,0.0,0,20.0,NOT_REVIEWED,NOT_APPROVED
63,30,Винтовка ВСС «Винторез»,heavy,4650,0.0,0,17.0,NOT_REVIEWED,NOT_APPROVED
63,40,Винтовка ВСК-94,heavy,4214,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
63,27,Винтовка ОРСИС T-5000M,heavy,3836,0.0,0,15.0,NOT_REVIEWED,NOT_APPROVED
63,70,Винтовка Sako TRG-42,heavy,3995,0.0,0,10.0,NOT_REVIEWED,NOT_APPROVED
63,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3679,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
63,33,Винтовка «Выхлоп»,heavy,3439,0.0,0,17.0,NOT_REVIEWED,NOT_APPROVED
63,52,Винтовка АСВК «Корд»,heavy,3266,0.0,0,8.54,NOT_REVIEWED,NOT_APPROVED
63,72,Винтовка Desert Tech HTI,heavy,4091,0.0,0,16.76,NOT_REVIEWED,NOT_APPROVED
63,73,Прототип X-17,heavy,2817,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
63,20,Дробовик Сайга-410,heavy,4946,0.0,0,12.37,NOT_REVIEWED,NOT_APPROVED
63,19,Дробовик СПАС-12,heavy,5191,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
63,112,Дробовик Winchester SXP Defender,heavy,5038,0.0,0,10.0,NOT_REVIEWED,NOT_APPROVED
63,114,Дробовик Remington 870 MCS,heavy,4153,0.0,0,8.06,NOT_REVIEWED,NOT_APPROVED
63,32,Дробовик Сайга-12К,heavy,3465,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
63,44,Дробовик «Вепрь-12»,heavy,3925,0.0,0,4.47,NOT_REVIEWED,NOT_APPROVED
63,62,Дробовик Kel-Tec KSG,heavy,4473,0.0,0,22.0,NOT_REVIEWED,NOT_APPROVED
63,118,Дробовик Beretta 1301 Tactical,heavy,3945,0.0,0,16.0,NOT_REVIEWED,NOT_APPROVED
63,119,Дробовик Fabarm STF/12,heavy,4653,0.0,0,10.77,NOT_REVIEWED,NOT_APPROVED
63,56,Дробовик AA-12,heavy,6096,0.0,0,16.0,NOT_REVIEWED,NOT_APPROVED
63,124,Дробовик Ithaca Mag-10,heavy,3579,0.0,0,21.0,NOT_REVIEWED,NOT_APPROVED
63,125,Дробовик Remington SP-10,heavy,4780,0.0,0,8.94,NOT_REVIEWED,NOT_APPROVED
64,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,40.72,NOT_REVIEWED,NOT_APPROVED
64,8,ПП «Кедр»,heavy,8579,0.0,0,5.39,NOT_REVIEWED,NOT_APPROVED
64,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
65,43,Автомат ОЦ-14 «Гроза»,heavy,4705,0.0,0,2.83,NOT_REVIEWED,NOT_APPROVED
65,51,Автомат ЛР-308,heavy,3905,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
65,42,Винтовка SR-25,heavy,4012,0.0,0,1.41,NOT_REVIEWED,NOT_APPROVED
66,67,Пулемёт Minimi Mk3,heavy,3247,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
66,43,Автомат ОЦ-14 «Гроза»,heavy,4705,0.0,0,9.0,NOT_REVIEWED,NOT_APPROVED
66,51,Автомат ЛР-308,heavy,3905,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
66,61,Пулемёт M60E6,heavy,3710,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
66,59,Пулемёт M240,heavy,3572,0.0,0,23.0,NOT_REVIEWED,NOT_APPROVED
66,71,Пулемёт FN MAG,heavy,3065,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
66,77,Пулемёт Negev NG7,heavy,3250,0.0,0,16.49,NOT_REVIEWED,NOT_APPROVED
66,53,Пулемёт «Печенег-СП»,heavy,3860,0.0,0,13.0,NOT_REVIEWED,NOT_APPROVED
66,47,Автомат АК-АН «Абакан-100»,heavy,3555,0.0,0,21.0,NOT_REVIEWED,NOT_APPROVED
66,46,Винтовка SSG 08,heavy,3381,0.0,0,36.77,NOT_REVIEWED,NOT_APPROVED
66,42,Винтовка SR-25,heavy,4012,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
66,13,Винтовка СВД,heavy,5417,0.0,0,3.0,NOT_REVIEWED,NOT_APPROVED
66,23,Винтовка Т-5000,heavy,3088,0.0,0,23.77,NOT_REVIEWED,NOT_APPROVED
66,28,Винтовка СВ-98,heavy,4616,0.0,0,37.11,NOT_REVIEWED,NOT_APPROVED
66,36,Винтовка СВК,heavy,3077,0.0,0,21.0,NOT_REVIEWED,NOT_APPROVED
66,30,Винтовка ВСС «Винторез»,heavy,4814,0.0,0,23.0,NOT_REVIEWED,NOT_APPROVED
66,40,Винтовка ВСК-94,heavy,4269,0.0,0,21.0,NOT_REVIEWED,NOT_APPROVED
66,31,Винтовка СВ-338,heavy,3720,0.0,0,23.19,NOT_REVIEWED,NOT_APPROVED
66,27,Винтовка ОРСИС T-5000M,heavy,3935,0.0,0,35.0,NOT_REVIEWED,NOT_APPROVED
66,70,Винтовка Sako TRG-42,heavy,4063,0.0,0,49.65,NOT_REVIEWED,NOT_APPROVED
66,76,Винтовка Blaser R93 Tactical 2,heavy,3866,0.0,0,22.8,NOT_REVIEWED,NOT_APPROVED
66,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3825,0.0,0,35.0,NOT_REVIEWED,NOT_APPROVED
66,60,Винтовка Accuracy International AXMC,heavy,3551,0.0,0,2.24,NOT_REVIEWED,NOT_APPROVED
66,33,Винтовка «Выхлоп»,heavy,3501,0.0,0,33.0,NOT_REVIEWED,NOT_APPROVED
66,66,Винтовка Zastava M93 Black Arrow,heavy,4339,0.0,0,5.83,NOT_REVIEWED,NOT_APPROVED
66,52,Винтовка АСВК «Корд»,heavy,3313,0.0,0,15.0,NOT_REVIEWED,NOT_APPROVED
66,58,Винтовка Steyr HS .50,heavy,5106,0.0,0,32.0,NOT_REVIEWED,NOT_APPROVED
66,49,Винтовка Barrett M82,heavy,2364,0.0,0,26.0,NOT_REVIEWED,NOT_APPROVED
66,72,Винтовка Desert Tech HTI,heavy,4241,0.0,0,6.0,NOT_REVIEWED,NOT_APPROVED
66,78,Винтовка Cheytac M200 Intervention,heavy,2697,0.0,0,31.91,NOT_REVIEWED,NOT_APPROVED
66,73,Прототип X-17,heavy,2987,0.0,0,12.0,NOT_REVIEWED,NOT_APPROVED
66,55,Гаусс-пушка,heavy,5896,0.0,0,33.0,NOT_REVIEWED,NOT_APPROVED
66,4,Обрез охотничьего ружья,heavy,7671,0.0,0,27.0,NOT_REVIEWED,NOT_APPROVED
66,106,Дробовик Mossberg 500,heavy,5517,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
66,107,Дробовик Stoeger P3000,heavy,6016,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
66,108,Дробовик Remington 870,heavy,5744,0.0,0,19.0,NOT_REVIEWED,NOT_APPROVED
66,109,Дробовик Winchester Model 1300,heavy,5739,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
66,110,Дробовик Ithaca 37,heavy,5670,0.0,0,16.0,NOT_REVIEWED,NOT_APPROVED
66,111,Дробовик Browning BPS,heavy,5535,0.0,0,14.0,NOT_REVIEWED,NOT_APPROVED
66,19,Дробовик СПАС-12,heavy,5277,0.0,0,40.05,NOT_REVIEWED,NOT_APPROVED
